#chromosme	start	end	score	id	strand	anno_id	anno_source	distance
chrX	155122753	155122754	1.035656213760376	chrX:+:1111	+	chrX:155122751:+:BRCC3	3'UTR(M)	3
chrX	155239001	155239002	14.306308090686798	chrX:+:1112	+	chrX:155239001:+:VBP1	3'UTR(M)	1
chrX	155239511	155239512	17.592054188251495	chrX:+:1113	+	chrX:155239514:+:VBP1	3'UTR(M)	-2
chrX	155239601	155239602	2.603919565677643	chrX:+:1114	+	chrX:155239607:+:VBP1	3'UTR(M)	-5
chrX	155239614	155239615	1.6389535069465637	chrX:+:1115	+	chrX:155239607:+:VBP1	3'UTR(M)	8
chrX	155239823	155239824	44.54965043067932	chrX:+:1116	+	chrX:155239814:+:VBP1	3'UTR(M)	10
chrX	155941886	155941887	0.5069824457168579	chrX:+:1117	+	chrX:155941909:+:VAMP7	Gencode	-22
chrX	155942996	155942997	9.76535552740097	chrX:+:1118	+	chrX:155943769:+:VAMP7	Gencode	-772
chrX	155943270	155943271	1.5737714171409607	chrX:+:1119	+	chrX:155943769:+:VAMP7	Gencode	-498
chrX	155943638	155943639	0.5118419528007507	chrX:+:1120	+	chrX:155943769:+:VAMP7	Gencode	-130
chrX	155943643	155943644	1.0642589628696442	chrX:+:1121	+	chrX:155943769:+:VAMP7	Gencode	-125
chrX	155943661	155943662	1.061305284500122	chrX:+:1122	+	chrX:155943769:+:VAMP7	Gencode	-107
chrX	155943666	155943667	0.5032979249954224	chrX:+:1123	+	chrX:155943769:+:VAMP7	Gencode	-102
chrX	155943771	155943772	38.512672662734985	chrX:+:1124	+	chrX:155943769:+:VAMP7	Gencode	3
chrX	267520	267521	0.5485538840293884	chrX:-:1	-	chrX:304529:-:GTPBP6	Gencode	37008
chrX	304749	304750	28.402010142803192	chrX:-:2	-	chrX:304750:-:GTPBP6	Gencode	0
chrX	334237	334238	17.90258938074112	chrX:-:3	-	chrX:334239:-:PPP2R3B	Gencode	1
chrX	1386147	1386148	32.11698704957962	chrX:-:4	-	chrX:1386152:-:SLC25A6	Gencode	4
chrX	1386268	1386269	14.575578808784485	chrX:-:5	-	chrX:1386152:-:SLC25A6	Gencode	-117
chrX	1436322	1436323	0.5034090876579285	chrX:-:6	-	chrX:1431902:-:ASMTL	Gencode	-4421
chrX	1462609	1462610	8.320572435855865	chrX:-:7	-	chrX:1462581:-:P2RY8	Gencode	-29
chrX	1462635	1462636	3.609521269798279	chrX:-:8	-	chrX:1462581:-:P2RY8	Gencode	-55
chrX	2220759	2220760	20.23995715379715	chrX:-:9	-	chrX:2219506:-:DHRSX	Gencode	-1254
chrX	2220841	2220842	1.5334843397140503	chrX:-:10	-	chrX:2219506:-:DHRSX	Gencode	-1336
chrX	2220847	2220848	1.013167917728424	chrX:-:11	-	chrX:2219506:-:DHRSX	Gencode	-1342
chrX	2220859	2220860	4.474188208580017	chrX:-:12	-	chrX:2219506:-:DHRSX	Gencode	-1354
chrX	2408740	2408741	2.6914002299308777	chrX:-:13	-	chrX:2337831:-:DHRSX	Gencode	-70910
chrX	2486425	2486426	39.75401312112808	chrX:-:14	-	chrX:2486435:-:ZBED1	Gencode	9
chrX	2487720	2487721	1.589515507221222	chrX:-:15	-	chrX:2488186:-:ZBED1	Gencode	465
chrX	2487724	2487725	0.5021958947181702	chrX:-:16	-	chrX:2488186:-:ZBED1	Gencode	461
chrX	2595514	2595515	0.5242154002189636	chrX:-:17	-	chrX:2612988:-:LINC00102	Gencode	17473
chrX	2606795	2606796	0.5342118144035339	chrX:-:18	-	chrX:2612988:-:LINC00102	Gencode	6192
chrX	2606801	2606802	1.0346928238868713	chrX:-:19	-	chrX:2612988:-:LINC00102	Gencode	6186
chrX	2606806	2606807	0.5033251047134399	chrX:-:20	-	chrX:2612988:-:LINC00102	Gencode	6181
chrX	2904098	2904099	0.5027818083763123	chrX:-:21	-	chrX:2904060:-:ARSD	3'UTR(M)	-39
chrX	2904897	2904898	8.068387150764465	chrX:-:22	-	chrX:2904918:-:ARSD	Gencode	20
chrX	2904931	2904932	0.5190660953521729	chrX:-:23	-	chrX:2904918:-:ARSD	Gencode	-14
chrX	2932992	2932993	1.5773236751556396	chrX:-:24	-	chrX:2932982:-:ARSE	3'UTR(M)	-11
chrX	2934027	2934028	6.4673992395401	chrX:-:25	-	chrX:2934045:-:ARSL	Gencode	17
chrX	2934209	2934210	1.0191829204559326	chrX:-:26	-	chrX:2934045:-:ARSL	Gencode	-165
chrX	2934249	2934250	6.439678907394409	chrX:-:27	-	chrX:2934045:-:ARSL	Gencode	-205
chrX	2934815	2934816	18.46619749069214	chrX:-:28	-	chrX:2934816:-:ARSE	3'UTR(F)	0
chrX	2943050	2943051	26.339317083358765	chrX:-:29	-	chrX:2943147:-:ARSL	Gencode	96
chrX	2952077	2952078	3.7785207629203796	chrX:-:30	-	chrX:2952055:-:ARSE	Intron	-23
chrX	2952216	2952217	0.5043849349021912	chrX:-:31	-	chrX:2952323:-:ARSL	Gencode	106
chrX	2952323	2952324	0.5105680227279663	chrX:-:32	-	chrX:2952323:-:ARSL	Gencode	-1
chrX	2952351	2952352	6.64060115814209	chrX:-:33	-	chrX:2952323:-:ARSL	Gencode	-29
chrX	3817532	3817533	23.484163463115692	chrX:-:34	-	chrX:3817534:-:RP11-706O15.1	Gencode	1
chrX	3820665	3820666	1.0218085646629333	chrX:-:35	-	chrX:3820672:-:LOC389906	Pseudogene	6
chrX	3820677	3820678	2.1743356585502625	chrX:-:36	-	chrX:3820672:-:LOC389906	Pseudogene	-6
chrX	3848246	3848247	0.5061586499214172	chrX:-:37	-	chrX:3848225:-:RP11-706O15.1	Gencode	-22
chrX	3892581	3892582	1.0185209512710571	chrX:-:38	-	chrX:3893292:-:RP11-706O15.1	Gencode	710
chrX	3905265	3905266	3.1799371242523193	chrX:-:39	-	chrX:3905687:-:RP11-706O15.1	Gencode	421
chrX	3905282	3905283	0.5073798894882202	chrX:-:40	-	chrX:3905687:-:RP11-706O15.1	Gencode	404
chrX	7049329	7049330	8.466491103172302	chrX:-:41	-	chrX:7049518:-:PUDP	Gencode	188
chrX	7049856	7049857	0.5100139379501343	chrX:-:42	-	chrX:7049869:-:PUDP	3'UTR(F)	12
chrX	7049873	7049874	5.325873076915741	chrX:-:43	-	chrX:7049869:-:PUDP	3'UTR(F)	-5
chrX	7900665	7900666	24.420151829719543	chrX:-:44	-	chrX:7900660:-:PNPLA4	3'UTR(F)	-6
chrX	10446986	10446987	0.5553387999534607	chrX:-:45	-	chrX:10446977:-:MID1	3'UTR(M)	-10
chrX	10447391	10447392	3.561796188354492	chrX:-:46	-	chrX:10447363:-:MID1	3'UTR(M)	-29
chrX	10448374	10448375	0.5010327696800232	chrX:-:47	-	chrX:10448384:-:MID1	3'UTR(M)	9
chrX	10448389	10448390	5.446164071559906	chrX:-:48	-	chrX:10448384:-:MID1	3'UTR(M)	-6
chrX	11055926	11055927	0.5085107684135437	chrX:-:49	-	chrX:11054241:-:na	LncRNA(FANTOM5)	-1686
chrX	13712369	13712370	2.155348777770996	chrX:-:50	-	chrX:13712264:-:TRAPPC2	Gencode	-106
chrX	13712385	13712386	0.5107809901237488	chrX:-:51	-	chrX:13712264:-:TRAPPC2	Gencode	-122
chrX	13712389	13712390	0.5229744911193848	chrX:-:52	-	chrX:13712264:-:TRAPPC2	Gencode	-126
chrX	13712401	13712402	1.023855209350586	chrX:-:53	-	chrX:13712264:-:TRAPPC2	Gencode	-138
chrX	13712410	13712411	0.5122334659099579	chrX:-:54	-	chrX:13712264:-:TRAPPC2	Gencode	-147
chrX	13714302	13714303	8.210715115070343	chrX:-:55	-	chrX:13714314:-:TRAPPC2	3'UTR(M)	11
chrX	13714611	13714612	17.749657928943634	chrX:-:56	-	chrX:13714358:-:TRAPPC2	3'UTR(F)	-254
chrX	14008287	14008288	3.2120304107666016	chrX:-:57	-	chrX:14008282:-:GEMIN8	3'UTR(M)	-6
chrX	14008621	14008622	0.5090056657791138	chrX:-:58	-	chrX:14008616:-:GEMIN8	3'UTR(M)	-6
chrX	14008680	14008681	6.419355154037476	chrX:-:59	-	chrX:14008674:-:GEMIN8	3'UTR(M)	-7
chrX	14008693	14008694	1.0820862650871277	chrX:-:60	-	chrX:14008674:-:GEMIN8	3'UTR(M)	-20
chrX	14022125	14022126	0.5591180920600891	chrX:-:61	-	chrX:14019024:-:GEMIN8	Intron	-3102
chrX	14023975	14023976	0.5177968144416809	chrX:-:62	-	chrX:14019024:-:GEMIN8	Intron	-4952
chrX	14026461	14026462	0.5104052424430847	chrX:-:63	-	chrX:14019024:-:GEMIN8	Intron	-7438
chrX	14027504	14027505	2.5643005967140198	chrX:-:64	-	chrX:14019024:-:GEMIN8	Intron	-8481
chrX	14028467	14028468	1.0438503623008728	chrX:-:65	-	chrX:14019024:-:GEMIN8	Intron	-9444
chrX	14842410	14842411	3.446155369281769	chrX:-:66	-	chrX:14842400:-:FANCB	3'UTR(M)	-11
chrX	14865149	14865150	4.163543879985809	chrX:-:67	-	chrX:14865193:-:FANCB	CDS	43
chrX	14865193	14865194	6.642361640930176	chrX:-:68	-	chrX:14865193:-:FANCB	CDS	-1
chrX	15243994	15243995	37.23035705089569	chrX:-:69	-	chrX:15243989:-:ASB9	Gencode	-6
chrX	15254741	15254742	1.5651782155036926	chrX:-:70	-	chrX:15250530:-:ASB9	Gencode	-4212
chrX	15319683	15319684	2.0763168931007385	chrX:-:71	-	chrX:15319500:-:PIGA	Gencode	-184
chrX	15321334	15321335	0.5044168829917908	chrX:-:72	-	chrX:15321325:-:PIGA	Gencode	-10
chrX	15826069	15826070	19.499368369579315	chrX:-:73	-	chrX:15826070:-:AP1S2	3'UTR(M)	0
chrX	15826558	15826559	1.5446211695671082	chrX:-:74	-	chrX:15826540:-:AP1S2	3'UTR(F)	-19
chrX	15826891	15826892	4.2528235912323	chrX:-:75	-	chrX:15826892:-:AP1S2	Gencode	0
chrX	15830055	15830056	18.33682805299759	chrX:-:76	-	chrX:15830059:-:AP1S2	Gencode	3
chrX	15830217	15830218	0.5209321975708008	chrX:-:77	-	chrX:15830232:-:AP1S2	Gencode	14
chrX	15830557	15830558	4.665439546108246	chrX:-:78	-	chrX:15830232:-:AP1S2	Gencode	-326
chrX	15830570	15830571	1.6413567066192627	chrX:-:79	-	chrX:15830232:-:AP1S2	Gencode	-339
chrX	15832678	15832679	1.542464017868042	chrX:-:80	-	chrX:15832883:-:AP1S2	Intron	204
chrX	15832822	15832823	0.5100389719009399	chrX:-:81	-	chrX:15832883:-:AP1S2	Intron	60
chrX	15834023	15834024	1.0750364065170288	chrX:-:82	-	chrX:15832883:-:AP1S2	Intron	-1141
chrX	15841805	15841806	2.170937180519104	chrX:-:83	-	chrX:15842616:-:AP1S2	Intron	810
chrX	15841813	15841814	1.026306927204132	chrX:-:84	-	chrX:15842616:-:AP1S2	Intron	802
chrX	15842599	15842600	1.0190898180007935	chrX:-:85	-	chrX:15842616:-:AP1S2	Intron	16
chrX	15842615	15842616	0.5245773792266846	chrX:-:86	-	chrX:15842616:-:AP1S2	Intron	0
chrX	15842621	15842622	0.5147023797035217	chrX:-:87	-	chrX:15842616:-:AP1S2	Intron	-6
chrX	16297080	16297081	3.7068527936935425	chrX:-:88	-	chrX:16296607:-:na	intergenic	-474
chrX	16588593	16588594	0.5091552138328552	chrX:-:89	-	chrX:16588596:-:CTPS2	3'UTR(M)	2
chrX	16588595	16588596	0.5068970322608948	chrX:-:90	-	chrX:16588596:-:CTPS2	3'UTR(M)	0
chrX	16588998	16588999	1.6148160696029663	chrX:-:91	-	chrX:16589386:-:CTPS2	3'UTR(M)	387
chrX	16589015	16589016	0.5003359317779541	chrX:-:92	-	chrX:16589386:-:CTPS2	3'UTR(M)	370
chrX	16589017	16589018	0.5026669502258301	chrX:-:93	-	chrX:16589386:-:CTPS2	3'UTR(M)	368
chrX	16589559	16589560	2.7065494656562805	chrX:-:94	-	chrX:16589549:-:CTPS2	3'UTR(M)	-11
chrX	16594715	16594716	2.2708656191825867	chrX:-:95	-	chrX:16589636:-:CTPS2	3'UTR(F)	-5080
chrX	16844649	16844650	46.071500301361084	chrX:-:96	-	chrX:16844650:-:RBBP7	3'UTR(M)	0
chrX	16852547	16852548	14.45653212070465	chrX:-:97	-	chrX:16852552:-:RBBP7	Gencode	4
chrX	16853069	16853070	2.0518431067466736	chrX:-:98	-	chrX:16853080:-:RBBP7	Intron	10
chrX	16853089	16853090	1.0700169205665588	chrX:-:99	-	chrX:16853080:-:RBBP7	Intron	-10
chrX	18239557	18239558	7.038153111934662	chrX:-:100	-	chrX:18239556:-:SCML2	3'UTR(F)	-2
chrX	18240917	18240918	1.0068795084953308	chrX:-:101	-	chrX:18241123:-:SCML2	Gencode	205
chrX	18240921	18240922	0.5137125849723816	chrX:-:102	-	chrX:18241123:-:SCML2	Gencode	201
chrX	18243608	18243609	0.5015569925308228	chrX:-:103	-	chrX:18241123:-:SCML2	Gencode	-2486
chrX	18246553	18246554	2.0936359167099	chrX:-:104	-	chrX:18241123:-:SCML2	Gencode	-5431
chrX	18246562	18246563	0.5016642212867737	chrX:-:105	-	chrX:18241123:-:SCML2	Gencode	-5440
chrX	18246569	18246570	2.1108699440956116	chrX:-:106	-	chrX:18241123:-:SCML2	Gencode	-5447
chrX	18892734	18892735	3.683613657951355	chrX:-:107	-	chrX:18892852:-:PHKA2	3'UTR(M)	117
chrX	18892753	18892754	0.5095128417015076	chrX:-:108	-	chrX:18892852:-:PHKA2	3'UTR(M)	98
chrX	18892767	18892768	1.0587065815925598	chrX:-:109	-	chrX:18892852:-:PHKA2	3'UTR(M)	84
chrX	18892772	18892773	1.5540161728858948	chrX:-:110	-	chrX:18892852:-:PHKA2	3'UTR(M)	79
chrX	18892845	18892846	0.5019878149032593	chrX:-:111	-	chrX:18892852:-:PHKA2	3'UTR(M)	6
chrX	18892851	18892852	1.0300874710083008	chrX:-:112	-	chrX:18892852:-:PHKA2	3'UTR(M)	0
chrX	18892857	18892858	1.0260632634162903	chrX:-:113	-	chrX:18892852:-:PHKA2	3'UTR(M)	-6
chrX	18899531	18899532	0.5080772638320923	chrX:-:114	-	chrX:18898514:-:PHKA2	Intron	-1018
chrX	18908791	18908792	1.0477778315544128	chrX:-:115	-	chrX:18915243:-:RN7SL48P	Gencode	6451
chrX	18908797	18908798	1.0226532220840454	chrX:-:116	-	chrX:18915243:-:RN7SL48P	Gencode	6445
chrX	18921915	18921916	0.5501990020275116	chrX:-:117	-	chrX:18923668:-:PHKA2	Intron	1752
chrX	18922236	18922237	10.128848731517792	chrX:-:118	-	chrX:18923668:-:PHKA2	Intron	1431
chrX	18923664	18923665	0.5043147802352905	chrX:-:119	-	chrX:18923668:-:PHKA2	Intron	3
chrX	18923670	18923671	0.5174286961555481	chrX:-:120	-	chrX:18923668:-:PHKA2	Intron	-3
chrX	18923677	18923678	1.0653680562973022	chrX:-:121	-	chrX:18923668:-:PHKA2	Intron	-10
chrX	18923682	18923683	0.5077164769172668	chrX:-:122	-	chrX:18923668:-:PHKA2	Intron	-15
chrX	18941518	18941519	3.5990894436836243	chrX:-:123	-	chrX:18924164:-:PHKA2	Gencode	-17355
chrX	18941531	18941532	0.5154795050621033	chrX:-:124	-	chrX:18924164:-:PHKA2	Gencode	-17368
chrX	18941537	18941538	2.204938590526581	chrX:-:125	-	chrX:18924164:-:PHKA2	Gencode	-17374
chrX	19535413	19535414	36.47026789188385	chrX:-:126	-	chrX:19535407:-:SH3KBP1	3'UTR(M)	-7
chrX	19535683	19535684	3.0616260170936584	chrX:-:127	-	chrX:19535693:-:SH3KBP1	Gencode	9
chrX	19535693	19535694	1.027740716934204	chrX:-:128	-	chrX:19535693:-:SH3KBP1	Gencode	-1
chrX	19535701	19535702	0.5140305161476135	chrX:-:129	-	chrX:19535693:-:SH3KBP1	Gencode	-9
chrX	19535721	19535722	8.083298742771149	chrX:-:130	-	chrX:19535693:-:SH3KBP1	Gencode	-29
chrX	19536065	19536066	11.5682213306427	chrX:-:131	-	chrX:19536068:-:SH3KBP1	3'UTR(M)	2
chrX	19913391	19913392	3.3286921977996826	chrX:-:132	-	chrX:19913149:-:BCLAF3	Gencode	-243
chrX	19916255	19916256	28.76998656988144	chrX:-:133	-	chrX:19916255:-:BCLAF3	3'UTR(M)	-1
chrX	19916931	19916932	1.007261037826538	chrX:-:134	-	chrX:19916933:-:BCLAF3	3'UTR(M)	1
chrX	19916937	19916938	1.033592700958252	chrX:-:135	-	chrX:19916933:-:BCLAF3	3'UTR(M)	-5
chrX	19916945	19916946	2.200111746788025	chrX:-:136	-	chrX:19916933:-:BCLAF3	3'UTR(M)	-13
chrX	20007113	20007114	3.254781186580658	chrX:-:137	-	chrX:20007105:-:MAP7D2	3'UTR(M)	-9
chrX	20007306	20007307	16.58696538209915	chrX:-:138	-	chrX:20007308:-:MAP7D2	3'UTR(F)	1
chrX	20007520	20007521	4.985956132411957	chrX:-:139	-	chrX:20007308:-:MAP7D2	3'UTR(F)	-213
chrX	20016128	20016129	0.5186148881912231	chrX:-:140	-	chrX:20017088:-:MIR23C	Gencode	959
chrX	20016135	20016136	2.651434540748596	chrX:-:141	-	chrX:20017088:-:MIR23C	Gencode	952
chrX	20016201	20016202	0.5016549229621887	chrX:-:142	-	chrX:20017088:-:MIR23C	Gencode	886
chrX	20124523	20124524	17.461246132850647	chrX:-:143	-	chrX:20124525:-:EIF1AX	3'UTR(M)	1
chrX	20124676	20124677	0.5163736939430237	chrX:-:144	-	chrX:20124773:-:EIF1AX	3'UTR(M)	96
chrX	20124692	20124693	0.5364482998847961	chrX:-:145	-	chrX:20124773:-:EIF1AX	3'UTR(M)	80
chrX	20125281	20125282	0.5101267099380493	chrX:-:146	-	chrX:20125423:-:EIF1AX	3'UTR(M)	141
chrX	20125482	20125483	0.5024166107177734	chrX:-:147	-	chrX:20125490:-:EIF1AX	3'UTR(M)	7
chrX	20125771	20125772	0.5117798447608948	chrX:-:148	-	chrX:20125784:-:EIF1AX	3'UTR(M)	12
chrX	20125791	20125792	1.0298200845718384	chrX:-:149	-	chrX:20125784:-:EIF1AX	3'UTR(M)	-8
chrX	20125951	20125952	3.084259569644928	chrX:-:150	-	chrX:20125950:-:EIF1AX	3'UTR(M)	-2
chrX	20126113	20126114	7.9510990381240845	chrX:-:151	-	chrX:20126214:-:EIF1AX	3'UTR(M)	100
chrX	20126202	20126203	0.5251909494400024	chrX:-:152	-	chrX:20126214:-:EIF1AX	3'UTR(M)	11
chrX	20126216	20126217	0.5034565925598145	chrX:-:153	-	chrX:20126214:-:EIF1AX	3'UTR(M)	-3
chrX	20126220	20126221	0.5156139135360718	chrX:-:154	-	chrX:20126214:-:EIF1AX	3'UTR(M)	-7
chrX	20126901	20126902	8.146615147590637	chrX:-:155	-	chrX:20127008:-:EIF1AX	3'UTR(M)	106
chrX	20127001	20127002	7.139935374259949	chrX:-:156	-	chrX:20127008:-:EIF1AX	3'UTR(M)	6
chrX	20127232	20127233	17.428626716136932	chrX:-:157	-	chrX:20127236:-:EIF1AX	3'UTR(M)	3
chrX	20127346	20127347	2.658534824848175	chrX:-:158	-	chrX:20127236:-:EIF1AX	3'UTR(M)	-111
chrX	20127361	20127362	0.5020647644996643	chrX:-:159	-	chrX:20127236:-:EIF1AX	3'UTR(M)	-126
chrX	20127485	20127486	0.5140000581741333	chrX:-:160	-	chrX:20127236:-:EIF1AX	3'UTR(M)	-250
chrX	20127488	20127489	0.5064167380332947	chrX:-:161	-	chrX:20127236:-:EIF1AX	3'UTR(M)	-253
chrX	20127503	20127504	0.5256908535957336	chrX:-:162	-	chrX:20127236:-:EIF1AX	3'UTR(M)	-268
chrX	20127507	20127508	1.0921728014945984	chrX:-:163	-	chrX:20127236:-:EIF1AX	3'UTR(M)	-272
chrX	20127721	20127722	16.153922259807587	chrX:-:164	-	chrX:20127836:-:EIF1AX	3'UTR(F)	114
chrX	20127823	20127824	2.250944435596466	chrX:-:165	-	chrX:20127836:-:EIF1AX	3'UTR(F)	12
chrX	20128031	20128032	5.266031920909882	chrX:-:166	-	chrX:20128078:-:EIF1AX	Gencode	46
chrX	20128046	20128047	4.103270173072815	chrX:-:167	-	chrX:20128078:-:EIF1AX	Gencode	31
chrX	20128064	20128065	6.2377206683158875	chrX:-:168	-	chrX:20128078:-:EIF1AX	Gencode	13
chrX	20128191	20128192	13.859952628612518	chrX:-:169	-	chrX:20128078:-:EIF1AX	Gencode	-114
chrX	20130353	20130354	2.054268956184387	chrX:-:170	-	chrX:20128078:-:EIF1AX	Gencode	-2276
chrX	20130360	20130361	1.5381397604942322	chrX:-:171	-	chrX:20128078:-:EIF1AX	Gencode	-2283
chrX	20130367	20130368	1.0236482620239258	chrX:-:172	-	chrX:20128078:-:EIF1AX	Gencode	-2290
chrX	20130504	20130505	0.5068501234054565	chrX:-:173	-	chrX:20128078:-:EIF1AX	Gencode	-2427
chrX	20130516	20130517	0.5247043371200562	chrX:-:174	-	chrX:20128078:-:EIF1AX	Gencode	-2439
chrX	20135735	20135736	13.522932648658752	chrX:-:175	-	chrX:20135841:-:EIF1AX	CDS	105
chrX	20150278	20150279	1.5267051458358765	chrX:-:176	-	chrX:20149911:-:RPS6KA3	3'UTR(M)	-368
chrX	20150485	20150486	0.5278559327125549	chrX:-:177	-	chrX:20149911:-:RPS6KA3	3'UTR(M)	-575
chrX	20150569	20150570	5.60894387960434	chrX:-:178	-	chrX:20149911:-:RPS6KA3	3'UTR(M)	-659
chrX	20152130	20152131	1.5881730318069458	chrX:-:179	-	chrX:20152630:-:RPS6KA3	3'UTR(M)	499
chrX	20152278	20152279	0.5144491791725159	chrX:-:180	-	chrX:20152630:-:RPS6KA3	3'UTR(M)	351
chrX	20152280	20152281	0.5064716935157776	chrX:-:181	-	chrX:20152630:-:RPS6KA3	3'UTR(M)	349
chrX	20153027	20153028	0.5177305340766907	chrX:-:182	-	chrX:20153242:-:RPS6KA3	3'UTR(M)	214
chrX	20153046	20153047	1.601618468761444	chrX:-:183	-	chrX:20153242:-:RPS6KA3	3'UTR(M)	195
chrX	20153113	20153114	0.5150564908981323	chrX:-:184	-	chrX:20153242:-:RPS6KA3	3'UTR(M)	128
chrX	20153604	20153605	0.5012456178665161	chrX:-:185	-	chrX:20153662:-:RPS6KA3	Gencode	57
chrX	20153611	20153612	1.0395473837852478	chrX:-:186	-	chrX:20153662:-:RPS6KA3	Gencode	50
chrX	20153929	20153930	3.9177128076553345	chrX:-:187	-	chrX:20153807:-:RPS6KA3	Gencode	-123
chrX	20154257	20154258	13.209982216358185	chrX:-:188	-	chrX:20154261:-:RPS6KA3	3'UTR(M)	3
chrX	20154313	20154314	19.156692504882812	chrX:-:189	-	chrX:20154309:-:RPS6KA3	3'UTR(M)	-5
chrX	20154731	20154732	0.5183570981025696	chrX:-:190	-	chrX:20154725:-:RPS6KA3	3'UTR(M)	-7
chrX	20154733	20154734	0.5110935568809509	chrX:-:191	-	chrX:20154725:-:RPS6KA3	3'UTR(M)	-9
chrX	20154823	20154824	16.79289036989212	chrX:-:192	-	chrX:20154823:-:RPS6KA3	3'UTR(M)	-1
chrX	20155056	20155057	1.5482222437858582	chrX:-:193	-	chrX:20155080:-:RPS6KA3	3'UTR(F)	23
chrX	20155067	20155068	0.5242321491241455	chrX:-:194	-	chrX:20155080:-:RPS6KA3	3'UTR(F)	12
chrX	20155083	20155084	1.090609222650528	chrX:-:195	-	chrX:20155080:-:RPS6KA3	3'UTR(F)	-4
chrX	20155587	20155588	0.531511127948761	chrX:-:196	-	chrX:20155595:-:RPS6KA3	Intron	7
chrX	20155589	20155590	0.5115578770637512	chrX:-:197	-	chrX:20155595:-:RPS6KA3	Intron	5
chrX	20155593	20155594	0.5118663907051086	chrX:-:198	-	chrX:20155595:-:RPS6KA3	Intron	1
chrX	20155615	20155616	0.5059765577316284	chrX:-:199	-	chrX:20155595:-:RPS6KA3	Intron	-21
chrX	20167826	20167827	0.510394275188446	chrX:-:200	-	chrX:20176434:-:RPS6KA3	CDS	8607
chrX	20167859	20167860	1.1163261532783508	chrX:-:201	-	chrX:20176434:-:RPS6KA3	CDS	8574
chrX	20168750	20168751	16.934171974658966	chrX:-:202	-	chrX:20176434:-:RPS6KA3	CDS	7683
chrX	20178392	20178393	0.5094271302223206	chrX:-:203	-	chrX:20176434:-:RPS6KA3	CDS	-1959
chrX	20182000	20182001	0.5012460947036743	chrX:-:204	-	chrX:20176434:-:RPS6KA3	CDS	-5567
chrX	20187668	20187669	0.5024000406265259	chrX:-:205	-	chrX:20191775:-:RPS6KA3	Intron	4106
chrX	20188881	20188882	0.5326744914054871	chrX:-:206	-	chrX:20191775:-:RPS6KA3	Intron	2893
chrX	20218741	20218742	6.719324886798859	chrX:-:207	-	chrX:20228907:-:RPS6KA3	Intron	10165
chrX	20232018	20232019	16.267999053001404	chrX:-:208	-	chrX:20232020:-:RPS6KA3	Intron	1
chrX	20232635	20232636	0.5259259343147278	chrX:-:209	-	chrX:20232020:-:RPS6KA3	Intron	-616
chrX	20260675	20260676	3.6994183361530304	chrX:-:210	-	chrX:20232020:-:RPS6KA3	Intron	-28656
chrX	20260685	20260686	3.19455224275589	chrX:-:211	-	chrX:20232020:-:RPS6KA3	Intron	-28666
chrX	21760189	21760190	1.0356828570365906	chrX:-:212	-	chrX:21733240:-:SMPX	Intron	-26950
chrX	23701136	23701137	0.5021791458129883	chrX:-:213	-	chrX:23701140:-:ACOT9	3'UTR(M)	3
chrX	23703671	23703672	33.87608206272125	chrX:-:214	-	chrX:23703671:-:ACOT9	Gencode	-1
chrX	23707837	23707838	9.845449149608612	chrX:-:215	-	chrX:23707831:-:ACOT9	Intron	-7
chrX	23733328	23733329	0.5122701525688171	chrX:-:216	-	chrX:23744873:-:na	intergenic	11544
chrX	23733332	23733333	0.5126678943634033	chrX:-:217	-	chrX:23744873:-:na	intergenic	11540
chrX	23772829	23772830	0.5181551575660706	chrX:-:218	-	chrX:23772821:-:na	LncRNA(FANTOM5)	-9
chrX	23836621	23836622	3.0548107624053955	chrX:-:219	-	chrX:23836643:-:APOO	Intron	21
chrX	23836635	23836636	1.0191656947135925	chrX:-:220	-	chrX:23836643:-:APOO	Intron	7
chrX	23836823	23836824	0.5282328724861145	chrX:-:221	-	chrX:23836742:-:RPL9P7	Gencode	-82
chrX	23836829	23836830	0.5027527213096619	chrX:-:222	-	chrX:23836742:-:RPL9P7	Gencode	-88
chrX	23836875	23836876	5.227774024009705	chrX:-:223	-	chrX:23836742:-:RPL9P7	Gencode	-134
chrX	23984331	23984332	0.5151199102401733	chrX:-:224	-	chrX:23984342:-:KLHL15	3'UTR(M)	10
chrX	23984348	23984349	1.5655239820480347	chrX:-:225	-	chrX:23984342:-:KLHL15	3'UTR(M)	-7
chrX	23986227	23986228	2.673388183116913	chrX:-:226	-	chrX:23986240:-:KLHL15	3'UTR(M)	12
chrX	23987379	23987380	0.5000359416007996	chrX:-:227	-	chrX:23987815:-:KLHL15	3'UTR(M)	435
chrX	23987381	23987382	0.515221118927002	chrX:-:228	-	chrX:23987815:-:KLHL15	3'UTR(M)	433
chrX	24561839	24561840	1.024452269077301	chrX:-:229	-	chrX:24561842:-:PCYT1B	3'UTR(F)	2
chrX	24561849	24561850	1.0210933089256287	chrX:-:230	-	chrX:24561842:-:PCYT1B	3'UTR(F)	-8
chrX	24788473	24788474	3.140716999769211	chrX:-:231	-	chrX:24788392:-:EEF1B2P3	Gencode	-82
chrX	24788671	24788672	15.429277539253235	chrX:-:232	-	chrX:24788679:-:EEF1B2P3	Pseudogene	7
chrX	27387101	27387102	2.2589056491851807	chrX:-:233	-	chrX:27386729:-:na	LncRNA(FANTOM5)	-373
